Latitude,Longitude,Month,Susceptibility_N,Rainfall_0,Rainfall_1,Rainfall_2,Rainfall_3,Rainfall_4,Rainfall_5,Rainfall_6,Rainfall_7,Rainfall_8,Rainfall_9,Rainfall_10,Rainfall_11,Rainfall_12,Rainfall_13,Rainfall_14,Rainfall_15,Rainfall_16,Rainfall_17,Rainfall_18,Rainfall_19,Rainfall_20,Rainfall_21,Rainfall_22,Rainfall_23,Rainfall_24,Rainfall_25,Rainfall_26,Rainfall_27,Rainfall_28,Rainfall_29,Rainfall_30,Class
31.679376,77.083419,8,3,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,0.4,0.9,0,5.6,24.8,7,7.9,35.2,0.5,4.9,1.5,N
31.679376,77.083419,8,3,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,0.4,0.9,0,5.6,24.8,7,7.9,35.2,0.5,4.9,N
31.679376,77.083419,8,3,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,0.4,0.9,0,5.6,24.8,7,7.9,35.2,N
31.679376,77.083419,8,3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,0.4,0.9,0,5.6,24.8,7,7.9,N
31.679376,77.083419,8,3,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,0.4,0.9,0,5.6,24.8,7,N
31.679376,77.083419,8,3,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,0.4,0.9,0,5.6,24.8,N
31.679376,77.083419,8,3,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,0.4,0.9,0,5.6,N
31.679376,77.083419,8,3,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,0.4,0.9,0,N
31.679376,77.083419,8,3,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,0.4,0.9,N
31.679376,77.083419,8,3,0.1,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,0.4,N
31.679376,77.083419,8,3,0.3,0.1,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,8.5,N
31.679376,77.083419,8,3,0,0.3,0.1,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,0.5,N
31.679376,77.083419,8,3,0,0,0.3,0.1,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,4.3,N
31.679376,77.083419,8,3,0,0,0,0.3,0.1,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,19.7,N
31.679376,77.083419,8,3,0,0,0,0,0.3,0.1,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,12.7,N
31.679376,77.083419,8,3,0,0,0,0,0,0.3,0.1,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,12.9,N
31.679376,77.083419,8,3,1,0,0,0,0,0,0.3,0.1,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,5,N
31.679376,77.083419,8,3,1.2,1,0,0,0,0,0,0.3,0.1,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,7.1,N
31.679376,77.083419,8,3,0,1.2,1,0,0,0,0,0,0.3,0.1,0,0,0,0,0.3,35.2,28,27.6,10.9,0,3.9,2.9,2.4,6.4,7.7,0.8,3.6,4.2,2.8,1.1,5.9,N
32.062843,77.132549,8,2,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,41,4.9,1.4,14.9,17.1,1.1,0,0,0.5,Y
32.085458,77.126262,8,4,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,41,4.9,1.4,14.9,17.1,1.1,0,0,0.5,Y
32.201516,77.188134,8,4,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,32.6,5,23.1,1,0,0.1,4.3,20.4,8.3,28.1,4.5,1.7,12.9,21.5,0,Y
32.169444,77.177546,8,2,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,32.6,5,23.1,1,0,0.1,4.3,20.4,8.3,28.1,4.5,1.7,12.9,21.5,Y
32.163429,77.174893,8,4,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,32.6,5,23.1,1,0,0.1,4.3,20.4,8.3,28.1,4.5,1.7,12.9,Y
32.249489,77.189747,8,2,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,32.6,5,23.1,1,0,0.1,4.3,20.4,8.3,28.1,4.5,1.7,Y
32.151776,77.164788,8,2,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,32.6,5,23.1,1,0,0.1,4.3,20.4,8.3,28.1,4.5,Y
32.157904,77.170064,8,2,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,32.6,5,23.1,1,0,0.1,4.3,20.4,8.3,28.1,Y
32.202176,77.18812,8,4,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,32.6,5,23.1,1,0,0.1,4.3,20.4,Y
32.053673,77.13413,8,2,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,Y
32.084514,77.126566,8,4,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,Y
32.188007,77.184392,8,2,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,32.6,5,23.1,1,0,0.1,Y
32.213063,77.187887,8,2,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,32.6,5,23.1,1,0,Y
32.16417,77.17554,8,2,5.7,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,32.6,5,23.1,1,Y
31.695939,76.935545,8,2,4.6,1.2,3.6,2.2,27.8,5.3,17.8,16.6,14.8,3.2,10.6,3.2,0.8,3.1,2.3,14.5,0,0.4,2.2,7.5,0,25.2,0.6,11.9,21,1.1,7.8,3.6,0,0,16.9,Y
32.095064,77.127994,8,2,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,Y
32.144186,77.159599,8,2,0,0.1,0,2.1,5.7,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,2.4,Y
32.189523,77.185013,8,2,0,0,0.1,0,2.1,5.7,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,3.9,5.4,Y
32.129913,77.150528,8,4,7.7,6.1,0,0,0.1,0,2.1,5.7,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,Y
32.183665,77.182614,8,4,7.7,6.1,0,0,0.1,0,2.1,5.7,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,0.7,5.2,7.2,Y
32.130161,77.150674,8,4,0,0,3.6,7.7,6.1,0,0,0.1,0,2.1,5.7,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,1,16.2,12,Y
31.979877,77.124685,8,5,0,1.1,1.2,2.3,4.9,8.2,0,0,0.5,0.4,4,4.2,1.9,1.9,19.1,4,13.4,11.1,9.9,3.6,6.2,6,5.7,8,2.6,9.9,0,0.2,1.4,4.7,10,Y
31.983595,77.125735,8,4,0,0.8,1.6,3.2,6.7,7.1,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,Y
31.975954,77.123578,8,3,0,0,1.1,1.2,2.3,4.9,8.2,0,0,0.5,0.4,4,4.2,1.9,1.9,19.1,4,13.4,11.1,9.9,3.6,6.2,6,5.7,8,2.6,9.9,0,0.2,1.4,4.7,Y
32.143962,77.159446,8,2,6.7,0,0,0,0,3.6,7.7,6.1,0,0,0.1,0,2.1,5.7,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,0,Y
32.164725,77.175949,8,2,0,6.7,0,0,0,0,3.6,7.7,6.1,0,0,0.1,0,2.1,5.7,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,2.7,6.5,0,0.1,Y
31.986079,77.126321,8,4,0,0,0,8,0,0,0.8,1.6,3.2,6.7,7.1,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,Y
31.970702,77.122095,9,2,0,0,0,0,8.2,0,0,1.1,1.2,2.3,4.9,8.2,0,0,0.5,0.4,4,4.2,1.9,1.9,19.1,4,13.4,11.1,9.9,3.6,6.2,6,5.7,8,2.6,Y
32.137235,77.154851,9,2,0,0,0,0,0,6.7,0,0,0,0,3.6,7.7,6.1,0,0,0.1,0,2.1,5.7,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,8.7,12.2,Y
32.13917,77.15617,9,2,0,0,0,0,0,0,0,6.7,0,0,0,0,3.6,7.7,6.1,0,0,0.1,0,2.1,5.7,0,1.2,5.5,1.8,7,4.8,1.7,3.2,0.9,7.2,Y
31.987936,77.126432,9,4,0,0.2,0.6,0,0,0,0,0,8,0,0,0.8,1.6,3.2,6.7,7.1,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,Y
31.990359,77.126576,9,4,0,0,0,0.2,0.6,0,0,0,0,0,8,0,0,0.8,1.6,3.2,6.7,7.1,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,Y
31.715688,77.022508,7,4,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,0.3,4,17.2,0,0,0,0,0.5,0,0,0,8.8,Y
31.678024,77.080035,7,4,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,0.3,4,17.2,0,0,0,0,0.5,0,0,0,8.8,Y
31.719433,77.018996,7,2,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,0.3,4,17.2,0,0,0,0,0.5,0,0,0,8.8,Y
31.752657,77.207584,7,2,18.6,45.3,11.8,0.4,5.4,8.6,0.7,0,0.3,0.1,6.3,2.5,7.6,0,0,3.3,16.8,0,1.8,0,2.8,11.4,0,0,0,0,0.4,0.2,0.2,0,9,Y
31.833585,77.169774,7,2,18.6,45.3,11.8,0.4,5.4,8.6,0.7,0,0.3,0.1,6.3,2.5,7.6,0,0,3.3,16.8,0,1.8,0,2.8,11.4,0,0,0,0,0.4,0.2,0.2,0,9,Y
31.707646,77.030049,7,2,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.673359,77.050653,7,2,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.673977,77.069305,7,4,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.674055,77.069513,7,4,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.67448,77.070642,7,4,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.706213,76.979544,7,4,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.678226,77.080539,7,4,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.680929,77.087307,7,4,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.689634,77.117143,7,4,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.679376,77.083419,7,3,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.676125,77.075008,7,3,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.678312,77.080755,7,4,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.679434,77.083563,7,3,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.711174,77.199592,7,1,12.6,3.2,3.6,9.7,11.5,6.7,10.2,0.3,0,2,13.6,29.8,18.6,45.3,11.8,0.4,5.4,8.6,0.7,0,0.3,0.1,6.3,2.5,7.6,0,0,3.3,16.8,0,1.8,Y
31.746011,77.208193,7,4,12.6,3.2,3.6,9.7,11.5,6.7,10.2,0.3,0,2,13.6,29.8,18.6,45.3,11.8,0.4,5.4,8.6,0.7,0,0.3,0.1,6.3,2.5,7.6,0,0,3.3,16.8,0,1.8,Y
31.818498,77.178857,7,2,12.6,3.2,3.6,9.7,11.5,6.7,10.2,0.3,0,2,13.6,29.8,18.6,45.3,11.8,0.4,5.4,8.6,0.7,0,0.3,0.1,6.3,2.5,7.6,0,0,3.3,16.8,0,1.8,Y
31.699066,76.935755,7,2,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.69767,76.935661,7,5,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.688889,76.937502,7,2,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.701522,76.952745,7,2,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.657529,76.94508,7,2,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.701656,76.95984,7,2,21,1.1,7.8,3.6,0,0,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,Y
31.714054,76.995249,7,2,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,0.3,4,17.2,0,0,0,Y
31.714148,76.995421,7,2,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,0.3,4,17.2,0,0,0,Y
31.714009,76.995167,7,2,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,0.3,4,17.2,0,0,0,Y
31.717857,77.004841,7,4,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,0.3,4,17.2,0,0,0,Y
31.715978,76.998773,7,4,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,0.3,4,17.2,0,0,0,Y
31.709017,76.98602,7,4,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,0.3,4,17.2,0,0,0,Y
31.673462,77.067939,7,3,16.9,8.6,0,0,7.4,18.6,13.3,45.7,1.6,0.9,16.3,2.2,1.9,0,0.2,0,2.3,1.4,10,0,0,1.4,11.9,0.3,1.1,0.3,4,17.2,0,0,0,Y
32.062843,77.132549,8,2,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,41,4.9,1.4,14.9,17.1,1.1,0,0,N
32.062843,77.132549,8,2,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,41,4.9,1.4,14.9,17.1,1.1,0,N
32.062843,77.132549,8,2,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,41,4.9,1.4,14.9,17.1,1.1,N
32.062843,77.132549,8,2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,41,4.9,1.4,14.9,17.1,N
32.062843,77.132549,8,2,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,41,4.9,1.4,14.9,N
32.062843,77.132549,8,2,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,41,4.9,1.4,N
32.062843,77.132549,8,2,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,41,4.9,N
32.062843,77.132549,8,2,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,41,N
32.062843,77.132549,8,2,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,13.6,N
32.062843,77.132549,8,2,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,24.1,N
32.062843,77.132549,8,2,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,6.7,N
32.062843,77.132549,8,2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,0.5,N
32.062843,77.132549,8,2,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,0,N
32.062843,77.132549,8,2,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,0.5,N
32.062843,77.132549,8,2,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,21.6,N
32.062843,77.132549,8,2,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,5,N
32.062843,77.132549,8,2,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,25.4,N
32.062843,77.132549,8,2,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,4.5,N
32.062843,77.132549,8,2,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,7,N
32.062843,77.132549,8,2,7.1,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,3.9,N
32.062843,77.132549,8,2,6.7,7.1,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,13.5,N
32.062843,77.132549,8,2,3.2,6.7,7.1,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,10.3,N
32.062843,77.132549,8,2,1.6,3.2,6.7,7.1,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,0.6,N
32.062843,77.132549,8,2,0.8,1.6,3.2,6.7,7.1,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,29.9,N
32.062843,77.132549,8,2,0,0.8,1.6,3.2,6.7,7.1,0.4,0,0.3,0,2.5,3.8,2.2,1.5,13.8,3.4,12.9,13.6,6.1,3.8,6.2,6.3,6.6,9.9,3.3,20.7,0,0.3,0.5,4,11.7,N
